first_competitor,second_competitor,category_id,match_id,winner,description
1500587,1700415,47663882,43071833,1700415,1/4 F
1500472,1500568,91342889,43071852,1500472,Eliminacje
1500022,1500219,91204139,43076109,1500219,Finał I-II
1500006,1500272,90635390,43079905,1500272,Finał III-V
1500138,1500549,37709269,43082434,1500549,Runda 2
1600075,1700130,75774561,43083507,1600075,1/2 F
1500299,1501184,44037121,43087884,1500299,Runda 5
1500065,1500164,95016819,43092121,1500164,Repasaż 1
1500002,1500071,27143256,43093947,1500071,Repasaż 1
"",1500188,79143100,43108407,"",1/4 F
1500142,1600450,65287440,43109351,1600450,Runda 2
1500340,1500300,55777869,43125486,1500340,Runda 1
1500006,1900408,77923849,43130764,1500006,Runda 3
1500973,1500295,81756714,43138430,1500973,Eliminacje
1500037,1500208,83449376,43138497,1500208,Runda 1
1600430,1500315,40583759,43141842,1500315,Repasaż 2
1800319,1800349,81867165,43143781,1800349,Finał I-II
1900191,1800199,78152294,43152019,1800199,Finał III-V
"",1500165,72603007,43152848,1500165,Runda 1
1800193,1600077,41037331,43159427,1800193,Eliminacje
1800017,1500401,72280442,43160506,1800017,Runda 4
1500102,1600451,17238823,43162352,1500102,Eliminacje
1500273,1500284,44001718,43166214,1500273,Runda 1
1500055,1500070,50359023,43168029,1500070,Runda 4
1900395,1900346,75116456,43174991,1900346,Runda 3
1600167,1600279,24141251,43179789,1600279,Runda 2
1800300,1700167,35851653,43188114,1700167,Runda 2
1900271,1900085,18651196,43188182,1900085,Runda 2
1700529,1800287,15233358,43188679,1800287,Runda 3
1700127,1700165,118009,43191724,1700165,Finał I-II
1800104,1700453,13140749,43206671,1800104,Runda 3
1600251,1800232,7265821,43207610,1600251,Runda 3
1900321,2000086,90745724,43208723,2000086,Runda 3
1600204,1500425,70862082,43213410,1600204,Runda 3
1500273,1500214,61583274,43214561,1500214,Runda 4
1500093,1500682,5190312,43221566,1500093,Finał I-II
2000033,1800392,55053324,43221583,1800392,Runda 2
1500009,1500033,93999740,43227490,1500009,Repasaż 2
1500156,1500137,48205099,43228774,1500156,Runda 2
1500696,1500612,82523178,43234255,1500612,1/2 F
1900409,1500410,59292720,43235724,1500410,1/2 F
1500195,"",61313698,43247159,1500195,Repasaż 2
1900364,1700026,53274439,43252821,1700026,Runda 5
1500835,1600021,53155950,43261944,1500835,1/4 F
1500217,1500121,88071404,43264442,1500217,Repasaż 2
1900042,1900054,41347867,43268206,1900054,1/2 F
1700261,1700260,78797528,43274905,1700260,Runda 1
1500626,1900013,79936930,43277130,1500626,Runda 1
1500215,1500214,65849337,43294808,1500214,Runda 1
2100082,1800418,46606902,43296045,1800418,Finał I-II
1500214,1700001,88321660,43298011,1500214,Finał I-II
1700003,1500139,17812132,43299600,1700003,Repasaż 1
1900331,1900309,83542784,43307113,1900309,Runda 2
1500376,1500807,52000580,43308139,1500807,1/2 F
1501018,1500686,53878798,43308636,1501018,Finał I-II
1500433,1500419,41278846,43317047,1500419,Finał III-V
1900122,1700531,92138464,43318510,1700531,1/4 F
1800241,1600252,25608273,43321154,1600252,Runda 5
1900021,1900323,7340776,43324511,1900021,Runda 3
1600325,1600268,83707484,43329772,1600268,Runda 3
1700071,1600254,12774067,43332867,1600254,Runda 5
1500329,1500104,98519301,43339380,1500329,1/2 F
1700398,1600556,60402753,43344296,1600556,Runda 3
1600507,1500383,49329083,43347206,1500383,Eliminacje
1500383,1600297,54399915,43350542,1500383,Runda 1
1500835,1500142,85007409,43356604,1500835,1/4 F
1700012,1600248,44160346,43357453,1700012,Runda 5
"",1600004,94013294,43362914,1600004,Runda 5
1500215,1700023,52234194,43364529,1500215,Runda 2
1600435,1500340,48846169,43370742,1500340,Finał III-V
1900176,1800227,59913030,43371319,1900176,1/4 F
1800128,1700232,87416723,43374370,1700232,Repasaż 1
1600504,1700477,3055622,43378688,1600504,Eliminacje
1700175,1700385,87166587,43380049,1700385,Runda 1
1500626,1500158,39484878,43386952,1500158,1/8 F
1600470,1600286,21642343,43388449,1600286,Runda 4
1500283,1500084,61313698,43390487,1500084,Finał I-II
1500419,1500379,85929801,43392294,1500419,1/2 F
1500036,1500208,74477045,43392440,1500036,1/4 F
1600332,1600340,8628102,43394744,1600332,Runda 1
1900020,1900388,7340776,43397864,1900020,Runda 3
2000204,1700530,42587417,43399387,1700530,Runda 1
1500112,1600403,86805049,43401835,1500112,Repasaż 1
1500186,1500206,46304675,43406328,1500206,1/4 F
1700117,1500401,7720304,43407158,1500401,Runda 3
1501123,1500355,27763335,43409705,1500355,Runda 2
1500391,1500314,32538872,43412039,1500314,Runda 3
1500188,1500271,98175431,43415159,1500271,Finał I-II
1500382,2000338,62859193,43415579,1500382,Runda 1
1900107,1900211,17976486,43415940,1900211,Runda 1
1700453,1700167,84645154,43417835,1700167,Runda 2
1500419,1500546,40003170,43420736,1500419,Repasaż 2
1500933,1500912,21769819,43420750,1500933,Repasaż 2
1500069,1500202,7641335,43428093,1500202,1/4 F
1600248,1800019,71034843,43439491,1600248,Runda 5
1500999,1501095,37021332,43441610,1500999,Runda 3
1500366,1500149,70011052,43451607,1500149,Repasaż 1
1700453,1800300,16748722,43452702,1700453,Runda 3
1600482,1600253,50749584,43454068,1600482,Repasaż 1
"",1500082,42229029,43458572,1500082,Eliminacje
1500299,1700263,99301292,43461793,1500299,Runda 1
1600266,1600329,41302649,43463362,1600329,Runda 1
1500213,1500271,44850558,43464249,1500271,1/2 F
1500972,1501082,69546982,43466642,1500972,Runda 1
1500546,1501200,63100311,43469101,1501200,Finał III-V
1700114,1500426,29481255,43471925,1500426,Runda 1
1500851,1600334,63100311,43473924,1600334,1/8 F
1500209,1500270,79888542,43474523,1500270,Finał I-II
1600266,1700538,89261907,43484653,1600266,Runda 2
1700483,1900369,4236557,43486017,1700483,Runda 3
1800406,1800207,84525260,43487473,1800207,Runda 2
1500449,1800392,42738325,43489914,1800392,Finał I-II
1700116,1700227,23931422,43490995,1700227,1/2 F
1500006,1500382,65094274,43493861,1500006,Runda 1
1600174,1500215,43493320,43502394,1500215,Runda 2
1500746,1500916,25532992,43506504,1500746,1/4 F
"","",69441524,43515607,"",Eliminacje
1700036,1500955,78374530,43517117,1500955,Runda 4
1500331,1600331,31578984,43519290,1500331,Finał III-V
1500303,1500299,46770010,43519488,1500299,Runda 3
1700500,1500327,42461830,43527906,1500327,Runda 2
1700448,1700283,91372353,43528502,1700283,Runda 3
1500098,1500148,90751960,43529788,1500098,Runda 3
1500395,1500239,77528144,43533746,1500239,Runda 3
1800310,1800064,29110991,43537772,1800064,Repasaż 1
1500618,1500306,87770188,43537847,1500618,Repasaż 2
1500329,1500682,5190312,43541529,1500682,1/2 F
"",2100110,182837,43545669,"",Finał I-II
2000241,1900042,55046531,43548928,2000241,1/2 F
1800332,2000186,8494849,43552175,1800332,Repasaż F
1500631,1500933,21769819,43558533,1500631,1/4 F
1500213,1500005,65849337,43561966,1500005,Runda 1
1700181,1700238,1595011,43562584,1700181,1/8 F
1500158,1800364,98948142,43565288,1800364,Runda 4
1500104,1500093,5190312,43568109,1500093,1/2 F
1800332,1800127,8494849,43569499,1800127,Finał III-V
1500612,1500140,63100311,43571801,1500140,1/2 F
1800128,1700533,75524600,43574307,1800128,Runda 3
1500147,1500295,70735134,43582620,1500295,Repasaż 1
1500375,1500587,74788879,43584938,1500375,Runda 3
1900145,1700538,80340877,43587233,1900145,Runda 4
1500376,1500067,48467879,43588548,1500376,Runda 2
1600613,1700512,99680724,43591203,1700512,Runda 1
1500070,1500382,48298156,43603043,1500070,1/2 F
1700146,1600329,10452172,43604915,1600329,Runda 2
1800274,1800281,71751313,43611264,1800281,Runda 3
1600402,1500311,52414552,43620846,1500311,Repasaż 2
1700516,1900176,70800243,43623573,1900176,Finał I-II
1700003,1500601,25874726,43628305,1700003,Repasaż 1
1700177,1700076,41503620,43632621,1700177,1/2 F
1500241,1500280,31261751,43633688,1500280,Runda 1
1800231,1700151,99260574,43635517,1700151,Runda 1
2000309,2000223,18961337,43642961,2000223,Runda 1
1500404,1500735,81848717,43651531,1500404,1/4 F
1700114,1600083,35793885,43652274,1700114,Runda 1
1500163,1500158,16767033,43653205,1500163,Runda 2
1600458,1600332,51733028,43658226,1600458,Runda 1
1800364,1500449,37293425,43659155,1800364,Runda 2
1700076,1600280,64329928,43660196,1700076,Runda 3
"",1500196,75232635,43664028,"",Runda 5
1500401,1500408,42039745,43666727,1500401,Runda 1
1600064,1700181,2475883,43667123,1600064,Eliminacje
1600542,1700155,59913167,43672457,1600542,1/2 F
1800009,1600264,36869937,43675474,1800009,1/4 F
1900063,2000128,48517075,43679237,1900063,Repasaż 1
1600292,1500382,5916282,43680280,1500382,1/4 F
1500862,1600247,91036308,43684794,1600247,Eliminacje
1900385,2000028,17023738,43687492,1900385,1/4 F
1700353,1700119,39438679,43692034,1700353,Runda 2
1700253,1600329,58491579,43697333,1600329,Runda 3
1800315,1800350,9153272,43698469,1800315,Runda 2
1500184,1500066,82802453,43702976,1500066,Repasaż 2
1500310,1500322,40114290,43704148,1500322,Runda 1
1500097,1500382,68405100,43704726,1500382,Runda 5
1500546,1500509,69469662,43708342,1500546,1/8 F
1500068,1500160,66045264,43719420,1500068,Runda 2
1600180,1500673,85479772,43722652,1600180,Finał I-II
1500037,1500176,55237679,43739460,1500037,Runda 3
1500394,1700432,82367183,43742053,1500394,1/2 F
1500395,1500136,97688890,43745945,1500136,1/2 F
1700530,2000102,69952299,43748767,1700530,1/4 F
2000186,1700483,8494849,43751795,2000186,Repasaż 2
1600459,1700498,92887886,43753087,1700498,Runda 1
1500052,1500190,32661036,43753572,1500190,Runda 3
1700110,1500094,11383760,43755433,1500094,Runda 2
1500066,1500949,16575153,43757838,1500066,1/2 F
1500544,1500468,7355010,43759455,1500544,Runda 1
1800395,1500271,86085181,43759897,1800395,Runda 2
1800096,1600329,31362313,43760519,1600329,Runda 2
1800019,1800098,94103856,43764444,1800019,Runda 3
1800268,1800098,87123972,43772938,1800098,Runda 3
1600226,1500825,16876853,43774798,1600226,Runda 2
1500066,1500238,16575153,43778850,1500066,Runda 1
1500217,1800031,13414890,43779864,1500217,Runda 1
1500071,1500006,92410844,43782947,1500006,Eliminacje
1800098,2000298,32801702,43783655,1800098,Runda 1
1500398,1500682,35619794,43785749,1500682,Runda 2
1600171,1500098,29818234,43786529,1500098,Runda 1
1600604,1800003,73390348,43787931,1600604,Runda 1
1800056,1700075,77583185,43790087,1800056,Runda 2
"","",9198718,43794357,"",1/4 F
1700482,1700487,22263830,43794381,1700487,Runda 1
1800281,1700356,71751313,43796999,1700356,Runda 2
1500346,1900023,21138876,43801352,1500346,1/4 F
1900308,1900364,519563,43804889,1900364,Runda 1
1500533,1500450,24299365,43804904,1500450,Runda 2
1700114,1900100,98619091,43807936,1700114,1/2 F
1700326,1700164,78213154,43818086,1700164,Eliminacje
1600207,1700113,99653978,43818878,1700113,Runda 3
2100273,1900261,77633862,43820010,2100273,Runda 2
"","",21934403,43822426,"",Eliminacje
1600469,1700152,87191808,43836850,1700152,Repasaż 1
1500333,1500428,51239959,43840872,1500428,Runda 2
1700509,1800118,1595011,43847530,1700509,Eliminacje
1700353,1700260,61642299,43859852,1700353,Runda 1
1500268,"",27143256,43863905,1500268,Repasaż 2
1600004,1500083,36578971,43870495,1600004,Runda 2
1500326,1500434,20855512,43877993,1500326,Runda 2
1900160,1700176,56798544,43879207,1900160,Runda 1
1500058,1500055,50359023,43881634,1500055,Runda 1
1500419,1500003,31128538,43882445,1500419,Runda 3
1500004,1500400,91877118,43890724,1500004,Repasaż 2
1500351,1500953,25254495,43892012,1500351,Runda 3
1500143,1600171,29818234,43892843,1500143,Runda 4
1700048,1800313,68378450,43894753,1700048,Runda 2
1500565,1500476,99969318,43895710,1500565,Runda 2
1500260,1500106,91204139,43908729,1500106,Finał III-V
1800098,1800062,91846433,43912079,1800062,Runda 3
1700479,2000084,57403513,43914862,1700479,Runda 4
1500160,1600027,95690705,43917101,1600027,1/4 F
1700252,1600269,57871007,43917687,1600269,Runda 4
1500274,1500270,69758887,43918455,1500270,Runda 1
1500359,1500845,67189193,43922435,1500845,Finał III-V
1501194,1500935,73848237,43926801,1500935,1/2 F
1600036,1600136,45567153,43927932,1600036,Repasaż 1
1900003,1500095,35488692,43929923,1900003,Runda 1
1500803,1700064,91515258,43931066,1700064,Finał I-II
1700480,1900216,59350296,43933911,1700480,1/8 F
2000147,1501065,45717430,43934427,2000147,Runda 1
1501101,1501172,48205099,43935793,1501172,Runda 5
1500720,1600226,64255093,43937392,1500720,Runda 4
1500156,1501101,48205099,43940639,1500156,Runda 4
1700230,1900102,48751304,43940845,1700230,Runda 2
1500148,1700011,16807334,43941662,1500148,Runda 2
1500126,1500339,33651973,43942845,1500339,Runda 2
1500395,1500313,54961429,43944838,1500313,Finał I-II
1501184,1500335,39368321,43945047,1500335,Runda 3
2000289,1800330,11182610,43948075,2000289,Runda 1
2000002,2000044,39571540,43948962,2000044,Runda 1
1500098,1600174,74030439,43949950,1600174,Runda 3
1600169,1600070,45567153,43953449,1600169,1/2 F
2000131,1800241,56095434,43953651,1800241,Runda 1
1500696,1500950,11411463,43958239,1500950,1/8 F
1500379,1500693,27860395,43960143,1500379,Runda 1
1501060,1500298,83377844,43961264,1501060,Runda 2
1700116,1800235,31503181,43961869,1700116,Runda 5
1500391,1600267,99902521,43966492,1500391,1/2 F
1800278,1500335,39719686,43968564,1500335,1/2 F
1800357,1700489,29342106,43976427,1700489,Runda 5
1900328,1800104,69458163,43983761,1800104,1/2 F
1500422,1800415,22575749,43987967,1800415,1/2 F
1600267,1500391,52484611,43988099,1500391,Runda 1
1501085,1501070,68991466,43988705,1501085,Finał I-II
1500862,1600614,11640921,43988774,1500862,Repasaż F
1500012,1500950,11411463,43989409,1500950,1/2 F
1900105,1800126,46114846,43990175,1800126,1/2 F
1500376,1500395,94256461,43999882,1500376,Runda 2
1500548,1800360,14686662,44002512,1800360,Runda 1
1500158,1500163,31486168,44003764,1500163,Runda 2
1500500,1500497,16467138,44004130,1500500,Repasaż 1
1500421,1500163,99830696,44008589,1500163,Runda 1
1500217,1500099,34808012,44019298,1500217,Runda 5
1800326,1900272,5481615,44022853,1900272,1/2 F
1700478,1700492,96282909,44025434,1700492,Finał I-II
1600428,1500464,3088118,44027144,1600428,Repasaż F
1500160,1500267,4770626,44031812,1500267,1/4 F
1700293,1700299,68652617,44032717,1700293,Repasaż F
1700380,1600267,46733593,44036576,1600267,Runda 4
1500310,1700117,36869937,44039101,1700117,1/2 F
1700232,1700179,87416723,44046440,1700232,Eliminacje
1500239,1500646,75326229,44048651,1500239,1/4 F
1600030,1500976,35434331,44055148,1500976,1/2 F
1500335,1500612,95780294,44055486,1500612,Runda 2
1800282,1800248,46112907,44064092,1800282,Runda 1
1500976,1500977,35434331,44065342,1500976,Runda 1
1500329,1500101,96086137,44078878,1500101,1/2 F
1900197,2100221,13818745,44087689,2100221,1/4 F
1600036,1700245,33196010,44089577,1600036,1/4 F
1700085,1900082,15556557,44102217,1700085,Runda 3
1600248,1600462,98067904,44105604,1600462,1/4 F
1500435,1500426,9437701,44113117,1500426,1/2 F
"",1500146,61528794,44113768,1500146,Runda 3
1600253,1500391,31624217,44115811,1500391,Runda 2
1600424,1500640,54144500,44127286,1500640,Eliminacje
1500303,1500551,89163656,44128819,1500551,Finał I-II
1500331,1500430,17280006,44131632,1500331,Runda 5
1800172,1800144,30551486,44144987,1800172,Runda 2
1500118,1500241,55767279,44146071,1500241,Runda 2
1500110,1501103,38698196,44148249,1500110,1/8 F
1600026,1500151,63854298,44149523,1600026,Runda 3
1900317,1900322,76029044,44159360,1900317,1/2 F
1500924,1600248,98067904,44165338,1500924,Repasaż 1
2000244,1800412,84914808,44165832,1800412,Finał III-V
1500310,1600428,87500211,44171810,1500310,1/8 F
1800415,1600531,76013388,44172130,1800415,Runda 2
1500375,1500423,21437582,44172465,1500423,1/2 F
1500141,1500149,75898479,44172652,1500141,Runda 1
1800208,1600251,20070198,44184840,1800208,Runda 2
1600297,1800154,51148870,44186979,1800154,Finał I-II
1600297,1500410,67052947,44188625,1600297,Runda 2
1700321,1700530,35720337,44192366,1700321,Runda 1
1500814,1600292,39745036,44197001,1500814,1/2 F
"",1500059,33533101,44205773,1500059,1/8 F
1500412,1500450,48170426,44212788,1500450,Runda 1
1500586,1500692,27860395,44223669,1500692,Runda 2
1500101,1500290,9124615,44223904,1500290,Runda 2
1500370,1500931,79612359,44227778,1500370,Runda 3
1900285,2000022,79830284,44227801,1900285,Runda 1
1500862,1600613,14562316,44229714,1500862,Eliminacje
1500860,1500690,86438357,44229982,1500860,Runda 1
2000345,1900263,8591717,44231940,2000345,Runda 1
1600322,1500436,53294265,44235982,1500436,Repasaż 2
1500142,1500104,40935324,44241471,1500142,Finał I-II
1500377,1500442,44158512,44249576,1500377,Runda 3
1500817,1500329,49464894,44251700,1500329,1/2 F
1500426,1500419,11572157,44261338,1500426,1/2 F
1500724,1500355,27424543,44262044,1500724,1/4 F
1500680,1500715,45309346,44266248,1500715,Finał III-V
1700158,1700177,13613633,44270210,1700177,Runda 3
1600468,1700502,8059759,44271209,1600468,Runda 3
1500822,1500621,97688890,44276123,1500621,Finał III-V
1600476,1500927,36572953,44276577,1500927,1/4 F
1700071,1600254,12774067,44287313,1600254,Runda 5
1700131,1600280,41466803,44289034,1600280,Runda 1
1600279,1500158,24141251,44289162,1500158,Runda 1
1500402,1600335,36947143,44290891,1600335,Runda 2
1500879,1700353,82126381,44293329,1700353,Runda 1
2000097,2000056,63076919,44295081,2000056,Runda 2
"",1500029,74843587,44297016,1500029,Repasaż 3
1800392,1500163,2789810,44298338,1800392,Runda 5
1800413,1700480,7568349,44300844,1800413,Repasaż 1
1600372,1600077,62814081,44304277,1600372,1/4 F
1500955,1500163,9410578,44308138,1500955,Finał I-II
1700531,1800051,20626226,44310078,1700531,Runda 3
1900105,2100261,5481615,44312464,1900105,Repasaż F
1500158,1500156,16767033,44313707,1500156,Runda 3
1500080,1800003,4086124,44316390,1500080,Runda 2
1500435,1500410,98367715,44317436,1500410,Runda 3
1500612,1500403,85670627,44318131,1500612,Finał III-V
1600604,1800062,91297562,44329031,1600604,Runda 5
1800351,1700538,63073317,44333561,1700538,Runda 3
1800132,1800133,84036179,44339261,1800132,Repasaż F
1501199,1600257,63975026,44340643,1501199,Eliminacje
1500394,"",73838488,44345344,1500394,Repasaż 2
1500315,1600410,79612359,44347657,1500315,1/2 F
1600522,1600312,32253771,44352595,1600312,Runda 5
"",2000074,67220427,44355654,"",Repasaż 3
1600163,1500586,99228686,44367311,1600163,1/8 F
1700538,1800019,80340877,44375002,1800019,Runda 3
1700119,1700501,80637495,44378500,1700501,Finał I-II
1800154,1900294,41037331,44379562,1800154,Eliminacje
1800402,1900145,88835157,44380447,1800402,Runda 3
1600279,1800007,3976527,44381899,1600279,Runda 2
1900308,1900364,34510789,44382300,1900364,Runda 3
1500324,1600134,29820867,44386476,1600134,Runda 3
1800021,1500692,16560199,44387832,1800021,Runda 2
1500215,1600022,85655365,44395601,1500215,Runda 2
1800132,1900383,93062820,44399704,1800132,Runda 5
1500148,1700009,16807334,44399720,1700009,Runda 4
1700287,1600127,2475883,44399839,1600127,Repasaż F
1500383,1500410,10949559,44402418,1500410,Runda 2
1800003,1500094,11383760,44407520,1800003,Runda 1
1600412,1500870,40392423,44411397,1500870,Runda 3
1500391,1500314,32538872,44414623,1500314,Runda 2
1500464,1600320,44950845,44414803,1600320,Repasaż 1
1501104,1500007,11411463,44417639,1501104,1/8 F
1500835,1500329,53914421,44417996,1500329,1/2 F
1600263,1700252,6816459,44423337,1600263,1/4 F
1800415,1700254,29609875,44425238,1700254,Runda 2
1500376,1500068,58772292,44428471,1500376,Runda 3
1500426,1800017,73612420,44430661,1500426,Runda 1
1500057,1500126,12275878,44434310,1500057,Runda 2
"",1500421,67220427,44436321,1500421,Eliminacje
1600263,1600248,6233587,44436901,1600248,Runda 3
2100093,2100071,26778669,44438733,2100093,Runda 1
1900303,1900100,28360278,44439644,1900100,Repasaż 1
1500136,1500376,97688890,44444752,1500376,Finał I-II
1501182,1700114,48656619,44445607,1700114,Runda 5
