first_competitor,second_competitor,category_id,winner,match_id
1500949,1500160,93340099,1500949,64041244
1501192,1600351,41150228,1501192,64054128
1800312,2000192,48884355,2000192,64076411
1900003,1500095,92798146,1900003,64080653
1900069,1900021,69254490,1900069,64134384
2000031,1600115,41150228,1600115,64144288
1500410,1500949,97191435,1500949,64153524
1700116,1600263,53453606,1600263,64169836
1800241,1900308,80027610,1800241,64192956
2000157,1600088,88048778,1600088,64194566
2100192,1800104,24653464,1800104,64209732
1800092,1800241,37025873,1800241,64250366
1900041,2100272,24337055,1900041,64277654
1600419,1700114,17626627,1700114,64298121
1900244,1800015,86839569,1800015,64298783
1500215,1500160,37540814,1500160,64303014
1700353,1600257,63722814,1600257,64314057
1900308,1900365,34803546,1900308,64342175
1700530,1900176,83384433,1900176,64354960
2000225,2000257,34803546,2000225,64360591
1800015,1500335,37376827,1800015,64367757
1600083,1500006,24280048,1500006,64377404
1500569,1800392,73048877,1800392,64378972
2000343,1700166,41150228,1700166,64379688
1800364,2000033,7798184,1800364,64393200
2000054,1800077,94410639,2000054,64393799
1500419,1800021,1605247,1500419,64434405
1600280,1700189,98242958,1700189,64450790
1500395,1500382,24280048,1500395,64465166
2000172,1700295,61075387,1700295,64471674
1800211,1600458,63722814,1600458,64473379
2000032,1700390,28586144,2000032,64476597
1500094,1600329,69502754,1500094,64478097
2000029,1900364,34803546,1900364,64486851
1700015,1500217,78601896,1700015,64523271
1700256,1600190,32058656,1700256,64527271
1500468,1800392,70391417,1500468,64537362
1600504,1501195,84357639,1600504,64537573
1700167,1800098,38479101,1700167,64541926
1500158,1600226,94145454,1600226,64555510
2000194,2000013,70083850,2000194,64560139
1900020,1900387,69254490,1900020,64565894
1700116,1600094,70701621,1700116,64572150
1600605,1600409,92798146,1600605,64597505
1800003,1600094,74803357,1800003,64660353
1500335,1500587,3837516,1500587,64699352
1800104,1700215,61075387,1800104,64701061
1800104,1800096,24653464,1800096,64719320
1900197,1900285,94113634,1900285,64725323
1600257,2000007,98242958,1600257,64728053
1500533,1500612,37376827,1500612,64757792
1800351,1700538,96146351,1700538,64766500
1500648,1500381,17626627,1500381,64782937
1800207,1900375,73673141,1800207,64785177
1600094,1600087,98242958,1600094,64804604
1500142,1500094,92798146,1500142,64831541
1800154,1800193,79901281,1800154,64832111
1600083,1500383,67284773,1600083,64834021
1501195,1700110,84357639,1700110,64834552
1600613,2100253,38479101,2100253,64870413
1800110,2000192,41150228,2000192,64880541
1600613,1600087,38479101,1600613,64893439
2000194,2000337,94410639,2000194,64906121
1700510,1700530,48884355,1700530,64907281
1500379,1500423,40556595,1500423,64908479
1500101,1700110,34601640,1500101,64910304
2100049,1500426,26060937,1500426,64912396
1600263,1800062,28586144,1600263,64918081
1800051,1800338,12541500,1800338,64919073
2000206,1800403,73673141,1800403,64940580
1700540,2000170,41150228,2000170,64942141
1900308,1700071,79901281,1700071,64945526
1500419,1500423,40556595,1500419,64947171
2000032,1800364,83410081,1800364,64960458
2100065,2000194,70083850,2000194,64997041
1700165,1800019,67704249,1800019,64998283
1500587,2100075,92288378,1500587,65025200
1700114,1600249,66137940,1700114,65035925
1500426,2000146,69047473,1500426,65043753
1700141,1500665,78601896,1500665,65043932
1700144,1800415,63722814,1800415,65074677
1900226,2000192,41150228,2000192,65076599
1500142,1600450,69502754,1600450,65078342
1500726,1500727,35731376,1500727,65117175
1700230,1600604,53453606,1600604,65117242
1700167,2000030,24653464,1700167,65129655
1700110,1900314,32058656,1900314,65149324
1800003,1600268,53453606,1800003,65154488
2100210,2100088,24337055,2100210,65184550
1500292,1500102,40556595,1500102,65225525
1900368,1900031,3585411,1900031,65251770
1700256,1600268,70701621,1600268,65272080
1800392,1700227,7798184,1800392,65280185
1700353,1600087,53453606,1600087,65302293
1700538,1800056,28586144,1800056,65310355
1900126,1800226,65548502,1900126,65315903
1800364,1500468,24723992,1800364,65322925
1600257,1600247,98242958,1600257,65330928
1900385,2000023,51404974,1900385,65332943
1700117,1500587,53784671,1500587,65346052
1500408,1500214,15723691,1500214,65359072
1500693,1800376,1605247,1800376,65363059
2100224,2000004,81687208,2000004,65376367
1501182,1700114,66137940,1700114,65386965
1900328,1800413,12375490,1800413,65399833
1600248,1600247,83410081,1600247,65411519
1500426,1500381,47337021,1500381,65421873
1800364,2000033,83410081,1800364,65424087
1500640,1500335,93340099,1500335,65431334
2000007,1900309,38479101,2000007,65447793
2000213,2100068,94410639,2000213,65449121
1900079,2000084,69254490,1900079,65456412
1900388,2000309,69254490,1900388,65469820
1600192,1500158,22989802,1600192,65472926
1600268,1600248,98242958,1600248,65478439
1800226,1900273,48884355,1900273,65493396
1500382,1500310,24280048,1500310,65497818
1600297,1500383,16191362,1600297,65505674
1800392,1600531,73048877,1800392,65523806
1500382,1501107,24280048,1500382,65525784
1500268,1500949,53784671,1500268,65528632
2000346,2000013,70083850,2000013,65541535
1500382,2000077,24280048,1500382,65579208
1500375,1500692,87593816,1500375,65617589
1800413,1800247,38479101,1800413,65630727
2100092,1900259,94113634,2100092,65641964
2100190,2000008,51404974,2000008,65649188
1800247,1900347,52483288,1800247,65657766
1700538,1700175,82473321,1700175,65659743
1800332,1800150,48884355,1800332,65669136
1800021,1500586,1605247,1500586,65680689
2000082,2000263,81687208,2000082,65699542
1600190,2100093,69502754,1600190,65716731
1600087,1600409,70701621,1600409,65722023
1600531,1800244,83410081,1600531,65724514
1800125,1700024,41150228,1700024,65728600
1900242,1900321,94113634,1900242,65734502
1500874,1600502,88048778,1500874,65739586
2100248,1900371,94394146,1900371,65742038
2000022,2000215,94113634,2000215,65759874
1900364,1800015,80027610,1900364,65780482
1800411,1900375,52483288,1800411,65784431
1500214,1800017,44883895,1500214,65798808
2000347,2000091,96146351,2000347,65799714
1600297,1800154,79901281,1800154,65802733
1600531,1700141,22019079,1700141,65804493
1700359,2000170,41150228,1700359,65812999
2000345,1900385,93894916,1900385,65815599
1900362,1800145,82473321,1800145,65817743
1700114,1800154,20510342,1700114,65831070
1800392,2000032,83410081,1800392,65831818
1900093,1700486,51404974,1900093,65840224
1700141,1500720,40461362,1500720,65898524
1700117,1500394,53784671,1500394,65899588
1800207,1800104,61075387,1800207,65904255
1800415,1800402,22019079,1800415,65915802
1900241,1600618,1605247,1900241,65923499
2000194,2000008,70083850,2000008,65932082
1700227,1500569,7798184,1700227,65991799
1700290,1600379,38479101,1600379,65996905
1700061,1800018,82473321,1800018,65997867
1500216,1500002,53784671,1500216,65997941
1700224,1900309,24653464,1700224,66009171
1900319,1900402,69254490,1900319,66040293
1500422,1700141,22019079,1500422,66042505
1500310,1600297,37540814,1600297,66051510
1600083,1500215,37540814,1500215,66053741
1600125,1501184,37376827,1600125,66065808
2000037,1900242,83384433,1900242,66075458
2000008,1800077,94410639,2000008,66082161
1500587,1500410,3837516,1500587,66113234
1700144,1500978,46026656,1500978,66115788
1800003,1600185,70701621,1600185,66169710
1800226,1700483,65548502,1800226,66182163
1500648,1600297,16191362,1600297,66187394
1500426,1500383,44647410,1500426,66203566
1800415,1700141,63722814,1800415,66207607
2000192,1800404,48884355,2000192,66219016
1900319,1900405,69254490,1900319,66239143
1500299,1800021,3837516,1500299,66247155
1900375,1900346,69254490,1900346,66253778
1700160,1800098,38479101,1700160,66257137
1700076,1600248,98242958,1600248,66264364
1700153,1900226,35731376,1700153,66295247
1600257,1700131,98242958,1600257,66296503
1900151,1700154,61075387,1900151,66312596
2000346,1900122,70083850,1900122,66317207
1800015,1900364,80027610,1800015,66326976
1700538,1900067,94394146,1900067,66344600
1500408,1500381,92310822,1500408,66364016
1700256,1700453,24653464,1700453,66364840
1500410,1800154,47337021,1800154,66388715
2000021,2100104,35731376,2000021,66418333
1500612,1500379,37376827,1500612,66447965
1700117,1500379,92288378,1700117,66479584
1500216,1500160,93340099,1500160,66487442
2000241,1900104,92303021,2000241,66495931
1700064,1700453,61075387,1700453,66517168
1800244,1800031,22989802,1800031,66519543
1700166,1600542,1605247,1600542,66533001
1900387,2000210,69254490,1900387,66543155
1600433,1700224,24653464,1600433,66554671
1600264,1500586,1605247,1500586,66560707
1800392,1500449,58447675,1800392,66560978
1500949,1500336,37540814,1500336,66572796
1500408,1500426,26060937,1500426,66591228
2100246,1900238,51404974,1900238,66594023
1900238,2100194,51404974,1900238,66611792
1600421,1600459,73048877,1600459,66615026
1800062,1700116,28586144,1700116,66615109
1500216,1500239,53784671,1500239,66615174
2100072,2000108,70083850,2000108,66633234
1900321,1900122,70083850,1900321,66648228
1800243,1700530,48884355,1700530,66650781
1700453,1500845,83410081,1700453,66655644
1700015,1500217,78601896,1700015,66669496
1500336,1500447,16191362,1500447,66680095
1600094,1600337,73048877,1600337,66709221
1800392,1500720,54769278,1800392,66725833
1500217,1800415,22989802,1500217,66737156
1900238,2000086,51404974,2000086,66767633
2000097,2000093,94113634,2000093,66794709
1700380,1700110,84357639,1700110,66805051
1500311,1500587,53784671,1500587,66816369
1500949,1500375,40556595,1500375,66820660
2000054,2000013,70083850,2000054,66827134
2000008,2000054,94410639,2000054,66860053
1500587,1700023,53784671,1500587,66861324
1500720,1500163,22989802,1500720,66884728
1600190,1600329,69502754,1600190,66963372
1700110,1600267,84357639,1600267,66973451
1501195,1600329,84357639,1600329,66989307
1700162,1600268,32058656,1600268,67030682
2000257,1900153,83384433,1900153,67044753
1800232,2000156,88048778,2000156,67055355
1800364,1500163,1861573,1800364,67058687
1600329,1800234,32058656,1600329,67069290
1800104,1900309,52483288,1900309,67093576
1700144,1500080,89059425,1700144,67099360
1800424,1900307,81687208,1900307,67108388
2000098,2000054,94410639,2000054,67113187
1900069,1800408,63388575,1800408,67124821
1900365,2000209,34803546,1900365,67148127
1800392,1500449,7798184,1800392,67169869
1900319,1800104,61075387,1800104,67186269
1700110,1700162,84357639,1700110,67187825
1800207,1900323,73673141,1800207,67201323
1500003,1500375,87593816,1500375,67203635
1800003,1800362,32058656,1800003,67268990
1800415,1500662,22989802,1500662,67269179
1800019,1700256,98242958,1700256,67279931
1800104,1900319,24653464,1900319,67291963
1600409,1800003,92798146,1600409,67336048
2000007,1700160,38479101,2000007,67337851
1800031,1800415,22989802,1800031,67343672
1900408,1500435,66137940,1900408,67345184
1600507,1500215,37540814,1500215,67346329
1500160,1500335,93340099,1500160,67395434
1600451,1500379,87593816,1500379,67469092
1700376,2000021,35731376,2000021,67481405
1500146,1500664,90270649,1500146,67516617
1500382,1700114,24280048,1700114,67548984
1800017,1500213,26060937,1500213,67589398
2100093,1600450,69502754,1600450,67592922
1700116,1800003,74803357,1700116,67639461
1700144,2000007,98242958,1700144,67656227
1600531,1700065,67704249,1600531,67660307
2000048,1900319,73673141,1900319,67694332
1800093,1800312,41150228,1800093,67699799
1800015,1600125,37376827,1600125,67705659
2100225,1900001,12375490,2100225,67706470
1500271,1500213,15723691,1500213,67714264
1500978,1600604,89059425,1600604,67739322
2100193,1900321,24337055,2100193,67783267
1800093,1501192,41150228,1800093,67785880
1500423,1500950,40556595,1500950,67798290
2000030,1600145,24653464,1600145,67801507
1700117,1500375,92288378,1500375,67804022
1500335,1800116,47337021,1800116,67837346
1500419,1600542,1605247,1500419,67842398
1700256,1600495,53453606,1700256,67851590
1600177,1501184,97191435,1501184,67861086
1700353,1500978,46026656,1500978,67877754
2100088,2100209,94113634,2100088,67938013
1700065,1800211,82473321,1800211,67953792
1500410,1800154,47337021,1800154,67979692
1500239,2000338,37540814,1500239,67994114
1800415,1600531,66740516,1600531,68011833
1600329,1700256,32058656,1600329,68014840
1800104,1700453,61075387,1700453,68015328
1900164,1900182,48884355,1900182,68016896
2000014,1900153,94113634,2000014,68020499
1900196,2000329,34803546,1900196,68046484
1800404,2000046,48884355,1800404,68049584
1500612,1500381,47337021,1500381,68055844
1500434,2100097,1605247,2100097,68056791
1700390,2000032,82473321,2000032,68080602
1800208,2000238,41150228,1800208,68081612
1900102,1700167,24653464,1700167,68104282
1500383,1500435,66137940,1500435,68119159
1600409,1900003,92798146,1600409,68136314
1800017,1500408,26060937,1500408,68145462
1500449,1800392,73048877,1800392,68150924
1800232,1600251,88048778,1600251,68186789
1700141,1700367,63722814,1700367,68225652
2000032,1500449,24723992,2000032,68252439
1700530,2000046,83384433,1700530,68258360
1800418,2000087,81687208,1800418,68297371
1500142,1600329,98635634,1500142,68307215
2000021,1500423,40556595,2000021,68313416
1900405,1800408,69254490,1800408,68317969
1900366,1700531,12541500,1700531,68390971
1700131,1700367,63722814,1700367,68391282
1500102,1600514,40556595,1500102,68395645
2000095,2000102,41150228,2000095,68415343
2000084,1900087,69254490,1900087,68416405
1800403,1800080,73673141,1800403,68421972
1500410,1500379,3837516,1500410,68435639
1700160,1800096,24653464,1700160,68435839
1800207,1900311,24653464,1900311,68479546
2000032,1800019,67704249,2000032,68481666
1900371,1900145,35578273,1900145,68492141
1600450,1600409,92798146,1600409,68543080
1500336,1500215,37540814,1500215,68543309
1700114,1500408,69047473,1700114,68569091
1500112,1500468,80466941,1500468,68574094
1600531,1700127,58447675,1600531,68587668
1900041,1700027,12541500,1900041,68600247
1600125,1600375,47337021,1600125,68603740
1700114,1500408,20510342,1500408,68618337
1500950,1700023,53784671,1500950,68624421
2000039,1600618,87593816,2000039,68635788
1800366,1800243,51404974,1800243,68713434
1800018,1700175,82473321,1700175,68717516
1700512,1700331,67704249,1700512,68721849
2000078,1500692,95276352,2000078,68749153
1500383,1500447,16191362,1500383,68794714
1800042,1500382,24280048,1500382,68836514
2000054,2000098,94410639,2000054,68914572
1700385,1900104,67704249,1900104,68940142
1500545,1500426,69047473,1500426,68942622
2000062,1500955,70391417,1500955,68954406
1800062,1700254,82473321,1700254,68963014
2000309,2000223,69254490,2000223,68990897
1500950,1500423,40556595,1500950,68993629
2100076,1500692,95276352,1500692,69016151
1800317,1800096,52483288,1800317,69020446
1500335,1800021,3837516,1500335,69045631
1700297,2000156,88048778,1700297,69049215
1700529,1900365,34803546,1900365,69112169
1500093,1500104,32773529,1500093,69113080
2000342,1900384,94410639,2000342,69146128
1700141,1700254,22019079,1700254,69164099
1700024,1600502,20625435,1600502,69177794
1600531,1500158,66740516,1500158,69185390
1800348,1700160,38479101,1800348,69191869
1600419,1500426,38215718,1500426,69213940
1500612,1500335,97191435,1500612,69328674
1800365,1500586,1605247,1500586,69357248
1800019,1600263,67704249,1600263,69367677
1600115,2100050,1605247,1600115,69425381
2000035,1700530,48884355,2000035,69425829
1600214,1500587,53784671,1500587,69433521
1900366,1700024,12541500,1700024,69447428
1600502,1700024,88048778,1700024,69481663
1600192,1600226,22989802,1600192,69542388
1500587,1500410,3837516,1500587,69554142
1900405,1900020,23655601,1900020,69563716
1800072,1800349,24337055,1800072,69570859
1501192,1700153,35731376,1700153,69583473
2100076,1500693,95276352,2100076,69612163
1800392,1600604,73048877,1800392,69648296
1600391,1700198,48884355,1600391,69670402
2100067,2000345,93894916,2100067,69693539
2000062,1500963,80466941,1500963,69750930
1800096,1600329,32058656,1600329,69757102
